item_id,agent_file,task_id,frame_index,confirmed_task
B2-0977,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,7,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0978,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,139,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0979,operator_results.json,bf3b311cc8dce16d3de844f4b5875dfd,20,Compare Apple watches and  learn more about the ultra version on apple.
B2-0980,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,163,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0981,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,78,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0982,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,31,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0983,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,200,Find Devin Booker's highest-scoring points per game playoff run.
B2-0984,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,49,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0985,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,148,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0986,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,90,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0987,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,108,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0988,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,150,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0989,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,167,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0990,operator_results.json,e4e097222d13a2560db6f6892612dab6,51,Search for a young spayed male dog cared for by a private owner within 50 miles of zip 33109.
B2-0991,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,12,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0992,operator_results.json,da8f3823a827c7d3a492f383808e7912,97,Find and open the earliest press release.
B2-0993,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,82,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0994,operator_results.json,bf3b311cc8dce16d3de844f4b5875dfd,30,Compare Apple watches and  learn more about the ultra version on apple.
B2-0995,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,171,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0996,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,281,Find Devin Booker's highest-scoring points per game playoff run.
B2-0997,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,52,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0998,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,74,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0999,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,135,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-1000,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,63,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-1001,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,175,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-1002,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,22,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-1003,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,149,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-1004,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,169,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-1005,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,110,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-1006,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,80,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-1007,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,110,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-1008,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,173,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-1009,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,99,Find Devin Booker's highest-scoring points per game playoff run.
B2-1010,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,170,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-1011,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,101,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-1012,claude_computer_use_3.7_results.json,11abb668c751dd56bb41f296a8bb3a13,4,Find a store near zip 30010 that provides authorized Apple services for imacs and make this one my store.
B2-1013,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,32,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-1014,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,86,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-1015,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,48,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-1016,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,11,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-1017,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,19,Find Devin Booker's highest-scoring points per game playoff run.
B2-1018,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,158,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-1019,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,15,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-1020,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,172,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-1021,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,56,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-1022,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,182,Find a white female kitten within 35 miles of zip 77494.
B2-1023,operator_results.json,a48e2f1ee8d87eaeea56fe5e730427e6,27,Pass the first trending chess puzzle.
B2-1024,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,50,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-1025,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,54,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-1026,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,200,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-1027,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,65,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-1028,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,37,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-1029,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,38,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-1030,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,194,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-1031,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,24,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-1032,agente_results.json,c181f903ec1107b850032c17cad88393,11,Help me identify a white round pill with 123 written on it.
B2-1033,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,105,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-1034,operator_results.json,28e7574e7bd6d14f36d2988a5ef2bd23,16,"Get a part-time job within 5 miles of Moscow, Idaho in the accommodation and food services industry, as a chef, and show jobs for corporate only."
B2-1035,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,149,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-1036,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,292,Find Devin Booker's highest-scoring points per game playoff run.
B2-1037,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,75,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-1038,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,6,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-1039,claude_computer_use_3.7_results.json,627f7a18d85f29a687234f1ade4585c2,13,Find the current league leader in total blocked shots.
B2-1040,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,47,Find a white female kitten within 35 miles of zip 77494.
B2-1041,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,19,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-1042,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,118,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-1043,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,95,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
